Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,703.450012,719.049988,693.000000,700.099976,700.099976,63976
2020-10-12,703.349976,716.000000,693.650024,700.250000,700.250000,28177
2020-10-19,709.950012,775.000000,692.000000,721.200012,721.200012,215149
2020-10-26,729.000000,752.200012,710.650024,714.049988,714.049988,45389
2020-11-02,717.650024,745.000000,700.000000,717.849976,717.849976,43404
2020-11-09,720.000000,726.950012,691.000000,719.450012,719.450012,30865
2020-11-16,711.299988,727.349976,702.549988,712.250000,712.250000,26665
2020-11-23,712.250000,724.500000,695.000000,722.250000,722.250000,77422
2020-11-30,722.250000,795.000000,722.250000,767.750000,767.750000,109895
2020-12-07,769.500000,800.000000,759.200012,785.849976,785.849976,87658
2020-12-14,799.000000,868.849976,774.849976,845.799988,845.799988,152946
2020-12-21,849.500000,859.200012,773.000000,816.849976,816.849976,152861
2020-12-28,820.950012,945.250000,795.650024,877.500000,877.500000,182967
2021-01-04,894.200012,894.200012,840.049988,849.799988,849.799988,160564
2021-01-11,843.000000,862.000000,818.000000,821.700012,821.700012,268374
2021-01-18,821.700012,860.000000,789.000000,815.799988,815.799988,111267
2021-01-25,819.900024,835.000000,789.849976,809.799988,809.799988,37555
2021-02-01,806.000000,860.000000,806.000000,841.599976,841.599976,43561
2021-02-08,841.000000,855.700012,820.450012,841.099976,841.099976,138157
2021-02-15,846.000000,898.700012,835.450012,852.950012,852.950012,58357
2021-02-22,857.200012,872.299988,796.299988,807.549988,807.549988,39710
2021-03-01,807.900024,842.900024,800.099976,830.750000,830.750000,44203
2021-03-08,834.950012,849.950012,813.500000,821.950012,821.950012,13244
2021-03-15,826.099976,858.299988,796.299988,809.450012,809.450012,152179
2021-03-22,813.500000,843.000000,748.400024,785.700012,785.700012,46173
2021-03-29,785.700012,845.000000,770.049988,833.250000,833.250000,129592
2021-04-05,834.900024,868.650024,784.950012,849.900024,849.900024,64012
2021-04-12,844.599976,850.000000,796.000000,831.250000,831.250000,58398
2021-04-19,860.000000,860.000000,819.950012,830.349976,830.349976,85362
2021-04-26,834.700012,900.000000,812.750000,841.900024,841.900024,164827
2021-05-03,843.000000,1081.000000,835.599976,970.599976,970.599976,1239857
2021-05-10,980.000000,1009.000000,955.700012,963.549988,963.549988,141124
2021-05-17,968.400024,985.000000,950.000000,964.950012,964.950012,97388
2021-05-24,977.950012,1050.000000,966.049988,980.049988,980.049988,271619
2021-05-31,982.299988,1001.299988,962.000000,976.250000,976.250000,77029
2021-06-07,985.000000,991.049988,960.200012,979.049988,979.049988,50055
2021-06-14,null,null,null,null,null,null
2021-06-14,975.299988,995.000000,945.049988,976.599976,976.599976,19926
