Date,Open,High,Low,Close,Adj Close,Volume
2020-10-26,117.900002,119.550003,112.000000,115.050003,113.786644,656110
2020-11-02,116.000000,116.000000,110.500000,113.400002,112.154762,570803
2020-11-09,114.599998,124.400002,113.099998,121.150002,119.819656,1755663
2020-11-16,119.199997,126.500000,118.300003,123.199997,121.847145,1747499
2020-11-23,123.250000,129.399994,119.849998,121.449997,120.116356,1650091
2020-11-30,121.449997,125.349998,119.199997,122.300003,120.957031,1090398
2020-12-07,123.099998,140.699997,122.000000,131.949997,130.501053,6309386
2020-12-14,133.399994,154.000000,129.500000,147.899994,146.275909,6980657
2020-12-21,146.850006,159.649994,136.000000,153.649994,151.962769,5499455
2020-12-28,154.750000,163.000000,151.100006,156.699997,154.979279,3758009
2021-01-04,158.699997,158.699997,149.000000,150.449997,148.797913,1870504
2021-01-11,150.449997,168.699997,145.300003,167.199997,165.363983,4728846
2021-01-18,168.699997,191.800003,165.199997,168.699997,166.847504,6781216
2021-01-25,178.649994,207.850006,173.399994,179.149994,177.182755,10014188
2021-02-01,178.449997,231.399994,174.100006,216.000000,213.628113,8707436
2021-02-08,216.000000,241.949997,207.750000,235.899994,233.309586,4279325
2021-02-15,237.699997,247.949997,227.949997,236.399994,233.804092,3538764
2021-02-22,237.000000,239.100006,215.000000,219.399994,216.990768,1743447
2021-03-01,221.100006,234.000000,216.600006,221.300003,218.869919,2289686
2021-03-08,222.000000,224.800003,212.550003,218.100006,215.705063,1681237
2021-03-15,219.199997,220.850006,199.000000,206.199997,203.935715,1743185
2021-03-22,207.000000,212.949997,188.149994,192.899994,190.781769,2137632
2021-03-29,192.899994,223.600006,184.000000,222.949997,220.501785,3731465
2021-04-05,217.000000,228.800003,210.149994,213.649994,211.303909,2326189
2021-04-12,209.750000,209.750000,192.550003,197.699997,195.529068,781055
2021-04-19,194.000000,209.600006,186.050003,200.550003,198.347778,826562
2021-04-26,203.100006,212.000000,198.149994,204.000000,201.759888,1239725
2021-05-03,203.000000,213.800003,200.649994,202.899994,200.671951,1610564
2021-05-10,206.000000,223.399994,198.050003,214.649994,214.649994,2637463
2021-05-17,217.449997,226.750000,211.199997,212.300003,212.300003,1913336
2021-05-24,213.949997,215.250000,203.699997,207.699997,207.699997,1138567
2021-05-31,209.000000,238.750000,205.350006,236.050003,236.050003,5158146
2021-06-07,238.000000,272.799988,231.500000,247.000000,247.000000,11929826
2021-06-14,null,null,null,null,null,null
2021-06-14,244.500000,246.500000,229.050003,240.550003,240.550003,397059
